index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
52127,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,61496.0,0.0,0.0,3433.0,64929.0
52128,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,28442.0,0.0,6493.0,6194.0,41129.0
52129,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,68976.0,271.0,0.0,601.0,69848.0
52130,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,56652.0,0.0,0.0,-468.0,56184.0
52131,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,37652.0,0.0,3174.0,5420.0,46246.0
52132,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,20181.0,474.0,5994.0,3465.0,30114.0
52133,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,71414.0,0.0,0.0,10064.0,81478.0
52134,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,68976.0,0.0,0.0,10479.0,79455.0
52135,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,18962.0,0.0,1787.0,3408.0,24157.0
52136,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,62057.0,201.0,0.0,3806.0,66064.0
52137,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,13544.0,0.0,2378.0,2361.0,18283.0
52138,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,34807.0,1177.0,2543.0,7563.0,46090.0
52139,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,48408.0,0.0,488.0,-4221.0,44675.0
52140,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,50624.0,0.0,0.0,14058.0,64682.0
52141,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,69031.0,0.0,0.0,11645.0,80676.0
52142,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,50172.0,0.0,345.0,11684.0,62201.0
52143,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,68029.0,0.0,0.0,11615.0,79644.0
52144,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,29330.0,0.0,0.0,4796.0,34126.0
52145,2018,San Diego,City Attorney,City Atty Invstgtr,60133,72758.0,,27714.0,558.0,1410.0,1857.0,31539.0
52146,2018,San Diego,City Attorney,Conf Secretary To City Atty,17389,108992.0,,82543.0,0.0,0.0,6944.0,89487.0
52147,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,90507.0,0.0,1632.0,-1217.0,90922.0
52148,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,155124.0,0.0,3136.0,9671.0,167931.0
52149,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,163059.0,0.0,19676.0,7727.0,190462.0
52150,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,120509.0,0.0,0.0,4861.0,125370.0
52151,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,134947.0,0.0,0.0,2854.0,137801.0
52152,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,109447.0,0.0,0.0,9671.0,119118.0
52153,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,137903.0,0.0,0.0,-4097.0,133806.0
52154,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,0.0,0.0,0.0,109009.0,109009.0
52155,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,37799.0,0.0,0.0,0.0,37799.0
52156,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,47922.0,0.0,0.0,0.0,47922.0
52157,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113895.0,0.0,11688.0,-2753.0,122830.0
52158,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,163297.0,0.0,6398.0,-4734.0,164961.0
52159,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125649.0,0.0,0.0,-676.0,124973.0
52160,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,118378.0,0.0,3007.0,2406.0,123791.0
52161,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125471.0,0.0,0.0,5252.0,130723.0
52162,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,138406.0,0.0,0.0,5274.0,143680.0
52163,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,135339.0,0.0,1608.0,-2269.0,134678.0
52164,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,11019.0,0.0,0.0,0.0,11019.0
52165,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,130829.0,0.0,4895.0,9671.0,145395.0
52166,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,64973.0,0.0,0.0,1927.0,66900.0
52167,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,163297.0,0.0,0.0,-10428.0,152869.0
52168,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,119049.0,0.0,0.0,-4847.0,114202.0
52169,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,161654.0,0.0,0.0,-472.0,161182.0
52170,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,124072.0,0.0,0.0,-5071.0,119001.0
52171,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,122939.0,0.0,0.0,1378.0,124317.0
52172,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,49566.0,0.0,0.0,0.0,49566.0
52173,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,167240.0,0.0,4946.0,836.0,173022.0
52174,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,129945.0,0.0,0.0,1996.0,131941.0
52175,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,91705.0,0.0,0.0,1223.0,92928.0
52176,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,131473.0,0.0,0.0,-631.0,130842.0
52177,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,13670.0,0.0,0.0,0.0,13670.0
52178,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,0.0,9859.0,137358.0
52179,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,135909.0,0.0,2788.0,7485.0,146182.0
52180,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,132598.0,0.0,9906.0,5801.0,148305.0
52181,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125719.0,0.0,0.0,-7571.0,118148.0
52182,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123114.0,0.0,7072.0,6365.0,136551.0
52183,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123114.0,0.0,0.0,1586.0,124700.0
52184,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,120728.0,0.0,4833.0,3352.0,128913.0
52185,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125616.0,0.0,0.0,-1705.0,123911.0
52186,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,118210.0,0.0,0.0,1960.0,120170.0
52187,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,7982.0,0.0,10879.0,818.0,19679.0
52188,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,56559.0,0.0,2347.0,1083.0,59989.0
52189,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,104018.0,0.0,0.0,12153.0,116171.0
52190,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,135909.0,0.0,0.0,786.0,136695.0
52191,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127318.0,0.0,8054.0,8602.0,143974.0
52192,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,0.0,2569.0,130068.0
52193,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,112154.0,0.0,0.0,9671.0,121825.0
52194,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,106798.0,0.0,0.0,-2833.0,103965.0
52195,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,153081.0,0.0,0.0,6326.0,159407.0
52196,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,107885.0,0.0,18461.0,-2120.0,124226.0
52197,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,132598.0,0.0,8377.0,4745.0,145720.0
52198,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,4537.0,0.0,0.0,0.0,4537.0
52199,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,146387.0,0.0,9060.0,9671.0,165118.0
52200,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,135180.0,0.0,1326.0,9257.0,145763.0
52201,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,131836.0,0.0,0.0,6102.0,137938.0
52202,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113825.0,0.0,0.0,5799.0,119624.0
52203,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,111169.0,0.0,0.0,7248.0,118417.0
52204,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,0.0,4071.0,131570.0
52205,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125649.0,0.0,7061.0,7546.0,140256.0
52206,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,130133.0,0.0,0.0,6365.0,136498.0
52207,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123273.0,0.0,0.0,9671.0,132944.0
52208,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,83577.0,0.0,0.0,9671.0,93248.0
52209,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123917.0,0.0,0.0,-3023.0,120894.0
52210,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,124780.0,0.0,4707.0,7380.0,136867.0
52211,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,149159.0,0.0,0.0,5499.0,154658.0
52212,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,117544.0,0.0,6800.0,6365.0,130709.0
52213,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113825.0,0.0,0.0,-488.0,113337.0
52214,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,137903.0,0.0,0.0,8527.0,146430.0
52215,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,117343.0,0.0,0.0,4671.0,122014.0
52216,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,109447.0,0.0,6950.0,5451.0,121848.0
52217,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,118378.0,0.0,0.0,-676.0,117702.0
52218,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,3866.0,2744.0,134109.0
52219,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,137903.0,0.0,5576.0,786.0,144265.0
52220,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,1058.0,0.0,210.0,3872.0,5140.0
52221,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,164840.0,0.0,15277.0,4483.0,184600.0
52222,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,63076.0,0.0,20566.0,176.0,83818.0
52223,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,71442.0,0.0,5165.0,8934.0,85541.0
52224,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,109020.0,0.0,0.0,-4670.0,104350.0
52225,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,119049.0,0.0,7818.0,2673.0,129540.0
52226,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,135339.0,0.0,0.0,8802.0,144141.0
52227,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,0.0,3044.0,130543.0
52228,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113825.0,0.0,7228.0,-4044.0,117009.0
52229,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,130644.0,0.0,6468.0,8215.0,145327.0
52230,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,137903.0,0.0,0.0,-448.0,137455.0
52231,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,152242.0,0.0,9423.0,-514.0,161151.0
52232,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,116027.0,0.0,0.0,4381.0,120408.0
52233,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,109447.0,0.0,5004.0,6816.0,121267.0
52234,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113664.0,0.0,7828.0,7182.0,128674.0
52235,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,133473.0,0.0,0.0,-5612.0,127861.0
52236,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,116508.0,0.0,0.0,1718.0,118226.0
52237,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123114.0,0.0,0.0,-4833.0,118281.0
52238,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,93830.0,0.0,6179.0,6311.0,106320.0
52239,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,128201.0,0.0,8304.0,-1370.0,135135.0
52240,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,75052.0,0.0,0.0,-1953.0,73099.0
52241,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113268.0,0.0,0.0,21505.0,134773.0
52242,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,119948.0,0.0,0.0,4565.0,124513.0
52243,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,159962.0,0.0,0.0,-1916.0,158046.0
52244,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,91705.0,0.0,0.0,7080.0,98785.0
52245,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,27565.0,0.0,16014.0,2823.0,46402.0
52246,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,81646.0,0.0,313.0,6181.0,88140.0
52247,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,88530.0,0.0,5374.0,7300.0,101204.0
52248,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,86851.0,0.0,16788.0,-6674.0,96965.0
52249,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,109407.0,0.0,1619.0,5899.0,116925.0
52250,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,86376.0,0.0,0.0,6017.0,92393.0
52251,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113626.0,0.0,7518.0,5668.0,126812.0
52252,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,121344.0,0.0,0.0,6099.0,127443.0
52253,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,81046.0,0.0,0.0,2867.0,83913.0
52254,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,137903.0,0.0,0.0,2167.0,140070.0
52255,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,116598.0,0.0,0.0,5644.0,122242.0
52256,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,132598.0,0.0,0.0,-1965.0,130633.0
52257,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,8054.0,5632.0,141185.0
52258,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,103920.0,0.0,0.0,8383.0,112303.0
52259,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,127499.0,0.0,0.0,-1433.0,126066.0
52260,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,78852.0,0.0,7508.0,8985.0,95345.0
52261,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,83054.0,0.0,3245.0,7330.0,93629.0
52262,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,40637.0,0.0,0.0,14204.0,54841.0
52263,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,115318.0,0.0,0.0,-1562.0,113756.0
52264,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,4116.0,0.0,2928.0,787.0,7831.0
52265,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,96321.0,0.0,0.0,5789.0,102110.0
52266,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,77272.0,0.0,0.0,-1559.0,75713.0
52267,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,96615.0,0.0,989.0,5727.0,103331.0
52268,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,76661.0,0.0,0.0,9479.0,86140.0
52269,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,75929.0,0.0,0.0,7190.0,83119.0
52270,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,59748.0,0.0,0.0,3181.0,62929.0
52271,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,63365.0,0.0,8169.0,4956.0,76490.0
52272,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,140756.0,0.0,0.0,-5423.0,135333.0
52273,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,72903.0,0.0,0.0,6970.0,79873.0
52274,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,90969.0,0.0,0.0,9744.0,100713.0
52275,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,76169.0,0.0,0.0,688.0,76857.0
52276,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,67796.0,0.0,10936.0,5330.0,84062.0
52277,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,74757.0,0.0,0.0,5915.0,80672.0
52278,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,92213.0,0.0,1901.0,5973.0,100087.0
52279,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,123917.0,0.0,4723.0,2338.0,130978.0
52280,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,125649.0,0.0,7818.0,5637.0,139104.0
52281,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,95931.0,0.0,0.0,7043.0,102974.0
52282,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,72381.0,0.0,0.0,7942.0,80323.0
52283,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,93558.0,0.0,0.0,6599.0,100157.0
52284,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,72381.0,0.0,0.0,7304.0,79685.0
52285,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,111268.0,0.0,0.0,2693.0,113961.0
52286,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,38227.0,0.0,6085.0,3805.0,48117.0
52287,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,64765.0,0.0,10402.0,8496.0,83663.0
52288,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,20010.0,0.0,1545.0,3097.0,24652.0
52289,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,67403.0,0.0,0.0,9503.0,76906.0
52290,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,131694.0,0.0,0.0,-4432.0,127262.0
52291,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,64811.0,0.0,0.0,7261.0,72072.0
52292,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,8256.0,0.0,628.0,1140.0,10024.0
52293,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,11856.0,0.0,2309.0,1544.0,15709.0
52294,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,66146.0,0.0,0.0,5806.0,71952.0
52295,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,45190.0,0.0,1364.0,5637.0,52191.0
52296,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,63604.0,0.0,0.0,5845.0,69449.0
52297,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,91705.0,0.0,0.0,7289.0,98994.0
52298,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,81305.0,0.0,0.0,5505.0,86810.0
52299,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113020.0,0.0,0.0,6508.0,119528.0
52300,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,56458.0,0.0,0.0,5088.0,61546.0
52301,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,62792.0,0.0,6746.0,1452.0,70990.0
52302,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,63604.0,0.0,0.0,6146.0,69750.0
52303,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,103157.0,0.0,0.0,9413.0,112570.0
52304,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,105021.0,0.0,0.0,7044.0,112065.0
52305,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,56458.0,0.0,0.0,7327.0,63785.0
52306,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,85057.0,0.0,0.0,1263.0,86320.0
52307,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,56458.0,0.0,0.0,6416.0,62874.0
52308,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,64852.0,0.0,0.0,7452.0,72304.0
52309,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,113016.0,0.0,0.0,7815.0,120831.0
52310,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,92699.0,0.0,0.0,2664.0,95363.0
52311,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,65670.0,0.0,0.0,579.0,66249.0
52312,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,40860.0,0.0,0.0,4530.0,45390.0
52313,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,38702.0,0.0,0.0,3527.0,42229.0
52314,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,32293.0,0.0,0.0,3428.0,35721.0
52315,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,32293.0,0.0,1575.0,293.0,34161.0
52316,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,42983.0,0.0,0.0,2592.0,45575.0
52317,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,45035.0,0.0,0.0,4030.0,49065.0
52318,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,33627.0,0.0,0.0,3123.0,36750.0
52319,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,24716.0,0.0,0.0,-1330.0,23386.0
52320,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,14237.0,0.0,0.0,1538.0,15775.0
52321,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,26462.0,0.0,0.0,-156.0,26306.0
52322,2018,San Diego,City Attorney,Deputy City Atty,18387,210954.0,,13500.0,0.0,0.0,-34.0,13466.0
52323,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,161439.0,0.0,4799.0,845.0,167083.0
52324,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,158330.0,0.0,6272.0,-1769.0,162833.0
52325,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,54894.0,0.0,0.0,0.0,54894.0
52326,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,133891.0,0.0,0.0,-365.0,133526.0
52327,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,140756.0,0.0,4530.0,1005.0,146291.0
52328,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,12071.0,0.0,7121.0,1564.0,20756.0
52329,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,132228.0,0.0,6433.0,-4897.0,133764.0
52330,2018,San Diego,City Attorney,Deputy City Atty - Unrep,18387,210954.0,,84786.0,0.0,0.0,8187.0,92973.0
52331,2018,San Diego,City Attorney,Principal Asst To City Atty,27269,165734.0,,141959.0,0.0,8414.0,-1987.0,148386.0
52332,2018,San Diego,City Attorney,Principal City Atty Invstgtr,72530,87859.0,,84931.0,161.0,0.0,4453.0,89545.0
52333,2018,San Diego,City Attorney,Sr City Atty Invstgtr,65894,79872.0,,77207.0,0.0,9446.0,-3440.0,83213.0
52334,2018,San Diego,City Attorney,Sr City Atty Invstgtr,65894,79872.0,,78396.0,0.0,0.0,-4174.0,74222.0
52335,2018,San Diego,City Attorney,Sr City Atty Invstgtr,65894,79872.0,,77160.0,0.0,7920.0,7308.0,92388.0
52336,2018,San Diego,City Attorney,Sr City Atty Invstgtr,65894,79872.0,,77207.0,0.0,0.0,11448.0,88655.0
52337,2018,San Diego,City Attorney,Sr City Atty Invstgtr,65894,79872.0,,72147.0,0.0,0.0,7367.0,79514.0
52338,2018,San Diego,City Attorney,Sr City Atty Invstgtr(Env Prot Invstgtr),65894,79872.0,,78396.0,0.0,0.0,11687.0,90083.0
55708,2018,Vista,City Attorney,Assistant City Attorney,132156,160644.0,,158942.0,0.0,0.0,50.0,158992.0
55709,2018,Vista,City Attorney,Assistant City Attorney,132156,160644.0,,158924.0,0.0,0.0,0.0,158924.0
55710,2018,Vista,City Attorney,City Attorney,0,267864.0,,265017.0,0.0,0.0,7080.0,272097.0
55711,2018,Vista,City Attorney,City Attorney Investigator,64824,78804.0,,76567.0,0.0,0.0,0.0,76567.0
55803,2019,Carlsbad,City Attorney,Assistant City Attorney,131325,190550.0,,68981.0,0.0,0.0,1842.0,70823.0
55804,2019,Carlsbad,City Attorney,Assistant City Attorney,131325,190550.0,,169039.0,0.0,3160.0,3798.0,175997.0
55805,2019,Carlsbad,City Attorney,Assistant City Attorney,131325,190550.0,,176798.0,0.0,0.0,8438.0,185236.0
55806,2019,Carlsbad,City Attorney,City Attorney,2.00E+05,350000.0,,298481.0,0.0,0.0,8171.0,306652.0
55807,2019,Carlsbad,City Attorney,Deputy City Attorney,103206,149556.0,,82900.0,0.0,0.0,2590.0,85490.0
55808,2019,Carlsbad,City Attorney,Deputy City Attorney,103206,149556.0,,134720.0,0.0,0.0,3168.0,137888.0
56063,2019,Chula Vista,City Attorney,Assistant City Attorney,151906,184642.0,,180955.0,0.0,0.0,9360.0,190315.0
56064,2019,Chula Vista,City Attorney,City Attorney (Elected),213833,213833.0,,198241.0,0.0,0.0,39437.0,237678.0
56065,2019,Chula Vista,City Attorney,Deputy City Attorney I,91684,111442.0,,53040.0,0.0,0.0,0.0,53040.0
56066,2019,Chula Vista,City Attorney,Deputy City Attorney II,110020,133730.0,,129777.0,0.0,0.0,5842.0,135619.0
56067,2019,Chula Vista,City Attorney,Deputy City Attorney II,110020,133730.0,,124416.0,0.0,0.0,5418.0,129834.0
56068,2019,Chula Vista,City Attorney,Deputy City Attorney II,110020,133730.0,,115362.0,0.0,0.0,9216.0,124578.0
56069,2019,Chula Vista,City Attorney,Deputy City Attorney III,136743,166211.0,,109287.0,0.0,0.0,828.0,110115.0
56070,2019,Chula Vista,City Attorney,Deputy City Attorney III,136743,166211.0,,139228.0,0.0,0.0,2855.0,142083.0
56071,2019,Chula Vista,City Attorney,Deputy City Attorney III,136743,166211.0,,164456.0,0.0,0.0,1446.0,165902.0
56072,2019,Chula Vista,City Attorney,Deputy City Attorney III,136743,166211.0,,161299.0,0.0,0.0,9000.0,170299.0
56512,2019,El Cajon,City Attorney,City Attorney,150097,150097.0,,144579.0,0.0,0.0,7671.0,152250.0
56852,2019,Escondido,City Attorney,Assistant City Attorney,159694,215587.0,,178622.0,0.0,0.0,14548.0,193170.0
56853,2019,Escondido,City Attorney,City Attorney,241500,241500.0,,241500.0,0.0,21034.0,21317.0,283851.0
