index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
41258,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,69773.0,23289.0,12705.0,25057.0,130824.0
41259,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,46246.0,73749.0,9467.0,6809.0,136271.0
41260,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,59095.0,86006.0,15908.0,5849.0,166858.0
41261,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,51814.0,96718.0,0.0,29136.0,177668.0
41262,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66152.0,45070.0,4855.0,9264.0,125341.0
41263,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,76508.0,3564.0,0.0,13664.0,93736.0
41264,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,74028.0,12081.0,0.0,7852.0,93961.0
41265,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,75076.0,37340.0,4855.0,6788.0,124059.0
41266,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,15166.0,0.0,0.0,49142.0,64308.0
41267,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,65069.0,24104.0,0.0,16164.0,105337.0
41268,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63416.0,60089.0,0.0,18854.0,142359.0
41269,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,58634.0,7218.0,9709.0,22739.0,98300.0
41270,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,76483.0,12733.0,0.0,13757.0,102973.0
41271,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68198.0,27202.0,1770.0,6672.0,103842.0
41272,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,62582.0,45122.0,371.0,32007.0,140082.0
41273,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70135.0,43472.0,0.0,3094.0,116701.0
41274,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,76406.0,6321.0,328.0,13553.0,96608.0
41275,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63697.0,25031.0,4320.0,31314.0,124362.0
41276,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,71420.0,17223.0,0.0,13713.0,102356.0
41277,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,72558.0,19960.0,0.0,10685.0,103203.0
41278,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,62290.0,41603.0,0.0,11766.0,115659.0
41279,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68722.0,37101.0,0.0,16736.0,122559.0
41280,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,60583.0,66164.0,0.0,28540.0,155287.0
41281,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,67976.0,47477.0,0.0,12520.0,127973.0
41282,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,53162.0,68319.0,0.0,7538.0,129019.0
41283,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,60028.0,88221.0,5079.0,14995.0,168323.0
41284,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66916.0,21981.0,0.0,21117.0,110014.0
41285,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70141.0,40444.0,0.0,6892.0,117477.0
41286,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,25213.0,35143.0,14009.0,8382.0,82747.0
41287,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73875.0,22809.0,0.0,3367.0,100051.0
41288,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,74744.0,25622.0,0.0,13084.0,113450.0
41289,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73875.0,26722.0,0.0,9066.0,109663.0
41290,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,74054.0,19375.0,0.0,15353.0,108782.0
41291,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68863.0,32959.0,0.0,26974.0,128796.0
41292,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73235.0,29967.0,0.0,23056.0,126258.0
41293,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,69630.0,40207.0,0.0,15304.0,125141.0
41294,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,56780.0,95474.0,2536.0,11388.0,166178.0
41295,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73875.0,14410.0,0.0,11183.0,99468.0
41296,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,44244.0,122628.0,10381.0,16409.0,193662.0
41297,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,71062.0,40900.0,0.0,11355.0,123317.0
41298,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,45456.0,14897.0,0.0,29764.0,90117.0
41299,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,75562.0,8417.0,0.0,9526.0,93505.0
41300,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,61819.0,37628.0,114.0,21295.0,120856.0
41301,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,60738.0,68050.0,10157.0,17073.0,156018.0
41302,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,65564.0,49244.0,0.0,14646.0,129454.0
41303,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66445.0,41641.0,0.0,8409.0,116495.0
41304,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,43011.0,11274.0,0.0,26862.0,81147.0
41305,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70315.0,15878.0,0.0,18883.0,105076.0
41306,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,61593.0,34380.0,467.0,19080.0,115520.0
41307,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,43954.0,44465.0,423.0,40017.0,128859.0
41308,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,53427.0,54174.0,9262.0,27363.0,144226.0
41309,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66855.0,32959.0,0.0,36535.0,136349.0
41310,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73023.0,16408.0,2526.0,14491.0,106448.0
41311,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,74054.0,10083.0,2619.0,7456.0,94212.0
41312,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68249.0,43944.0,4855.0,7305.0,124353.0
41313,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,74041.0,15345.0,339.0,19424.0,109149.0
41314,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,75588.0,12597.0,0.0,7424.0,95609.0
41315,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70556.0,25415.0,0.0,14415.0,110386.0
41316,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,62974.0,15732.0,0.0,7480.0,86186.0
41317,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,77113.0,56234.0,0.0,25759.0,159106.0
41318,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,71471.0,34011.0,0.0,6915.0,112397.0
41319,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,71294.0,34837.0,0.0,19956.0,126087.0
41320,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,65083.0,31028.0,5303.0,28130.0,129544.0
41321,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,52608.0,80248.0,384.0,20580.0,153820.0
41322,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,64142.0,21553.0,0.0,15590.0,101285.0
41323,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,61298.0,51279.0,10878.0,27056.0,150511.0
41324,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63774.0,24713.0,4990.0,12028.0,105505.0
41325,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,58574.0,55650.0,0.0,10834.0,125058.0
41326,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63713.0,27453.0,0.0,25475.0,116641.0
41327,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,52969.0,33622.0,1190.0,6336.0,94117.0
41328,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70039.0,36992.0,0.0,10614.0,117645.0
41329,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68446.0,31884.0,0.0,10360.0,110690.0
41330,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,8490.0,4088.0,13483.0,3508.0,29569.0
41331,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66536.0,65682.0,9709.0,7750.0,149677.0
41332,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,64277.0,38023.0,0.0,4455.0,106755.0
41333,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,56278.0,36655.0,0.0,33654.0,126587.0
41334,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,65769.0,54821.0,5884.0,13312.0,139786.0
41335,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,59031.0,75382.0,0.0,12897.0,147310.0
41336,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73169.0,14798.0,0.0,11725.0,99692.0
41337,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70451.0,3891.0,0.0,3449.0,77791.0
41338,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,59432.0,77454.0,9709.0,6711.0,153306.0
41339,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,56317.0,6565.0,0.0,27279.0,90161.0
41340,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63416.0,82567.0,6092.0,16070.0,168145.0
41341,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,60940.0,34147.0,5150.0,16542.0,116779.0
41342,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,62700.0,66782.0,5354.0,13633.0,148469.0
41343,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,64538.0,56074.0,3690.0,9259.0,133561.0
41344,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68669.0,27115.0,0.0,16691.0,112475.0
41345,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,68943.0,23885.0,0.0,10638.0,103466.0
41346,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,75665.0,13256.0,152.0,21605.0,110678.0
41347,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,67685.0,14563.0,0.0,6020.0,88268.0
41348,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,76202.0,23463.0,10469.0,20098.0,130232.0
41349,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,72571.0,19632.0,291.0,21355.0,113849.0
41350,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,62832.0,50436.0,0.0,19075.0,132343.0
41351,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,72843.0,23896.0,0.0,8431.0,105170.0
41352,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,57064.0,78206.0,10157.0,18589.0,164016.0
41353,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,61442.0,43999.0,0.0,8100.0,113541.0
41354,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,58272.0,26421.0,0.0,23501.0,108194.0
41355,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,56721.0,41000.0,9262.0,17867.0,124850.0
41356,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,67064.0,54537.0,0.0,12172.0,133773.0
41357,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,64619.0,66143.0,4855.0,11887.0,147504.0
41358,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63646.0,60813.0,10469.0,23228.0,158156.0
41359,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,50077.0,12367.0,0.0,29000.0,91444.0
41360,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,73984.0,16738.0,0.0,6995.0,97717.0
41361,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70352.0,30946.0,0.0,7099.0,108397.0
41362,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,63160.0,22274.0,7683.0,11944.0,105061.0
41363,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,67173.0,25349.0,6773.0,15728.0,115023.0
41364,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,55631.0,38458.0,765.0,16661.0,111515.0
41365,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,70198.0,28504.0,0.0,7412.0,106114.0
41366,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,44856.0,108018.0,17272.0,7558.0,177704.0
41367,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,59736.0,48123.0,0.0,6935.0,114794.0
41368,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,61985.0,28559.0,4499.0,10025.0,105068.0
41369,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66598.0,34931.0,0.0,11043.0,112572.0
41370,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,66596.0,11711.0,0.0,27567.0,105874.0
41371,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,65670.0,18435.0,0.0,12068.0,96173.0
41372,2016,San Diego,Fire-Rescue,Fire Engineer,63958,77328.0,,53123.0,57634.0,6668.0,13975.0,131400.0
41373,2016,San Diego,Fire-Rescue,Fire Engineer-Mast,63958,77328.0,,68633.0,49155.0,13960.0,13025.0,144773.0
41374,2016,San Diego,Fire-Rescue,Fire Engineer-Mast,63958,77328.0,,61616.0,58665.0,0.0,14092.0,134373.0
41375,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23443.0,4047.0,0.0,2868.0,30358.0
41376,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,25122.0,7707.0,0.0,2490.0,35319.0
41377,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,32738.0,5867.0,0.0,867.0,39472.0
41378,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,31946.0,8463.0,0.0,1858.0,42267.0
41379,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,37874.0,2559.0,0.0,8125.0,48558.0
41380,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,11621.0,942.0,0.0,724.0,13287.0
41381,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,15715.0,5130.0,0.0,3968.0,24813.0
41382,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16624.0,688.0,0.0,2400.0,19712.0
41383,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,34551.0,11661.0,0.0,3073.0,49285.0
41384,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,19968.0,7268.0,0.0,38693.0,65929.0
41385,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,34874.0,20213.0,0.0,6059.0,61146.0
41386,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,37524.0,3675.0,0.0,8273.0,49472.0
41387,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,37053.0,7535.0,166.0,12068.0,56822.0
41388,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,19458.0,4672.0,0.0,31260.0,55390.0
41389,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,37376.0,10975.0,0.0,9920.0,58271.0
41390,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,36179.0,3556.0,0.0,4235.0,43970.0
41391,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,32378.0,11526.0,0.0,17134.0,61038.0
41392,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,35966.0,9798.0,271.0,5457.0,51492.0
41393,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,34444.0,12381.0,0.0,5474.0,52299.0
41394,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,36320.0,16281.0,0.0,9938.0,62539.0
41395,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,35769.0,11498.0,0.0,4357.0,51624.0
41396,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,30159.0,4999.0,0.0,18388.0,53546.0
41397,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,34686.0,12317.0,0.0,4499.0,51502.0
41398,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,35816.0,14648.0,0.0,-1728.0,48736.0
41399,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,35466.0,10140.0,0.0,4721.0,50327.0
41400,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,29699.0,4273.0,1401.0,2845.0,38218.0
41401,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,26525.0,16862.0,102.0,4023.0,47512.0
41402,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,27964.0,11675.0,0.0,2312.0,41951.0
41403,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,29094.0,6349.0,0.0,1568.0,37011.0
41404,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,29632.0,5761.0,0.0,3913.0,39306.0
41405,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24091.0,2277.0,0.0,2406.0,28774.0
41406,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23755.0,5612.0,0.0,2695.0,32062.0
41407,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24131.0,2357.0,0.0,1518.0,28006.0
41408,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,22827.0,4319.0,0.0,3311.0,30457.0
41409,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23432.0,4262.0,0.0,3619.0,31313.0
41410,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,14567.0,2117.0,0.0,1374.0,18058.0
41411,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23782.0,6114.0,0.0,2206.0,32102.0
41412,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23701.0,3844.0,0.0,1851.0,29396.0
41413,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23755.0,3905.0,0.0,2339.0,29999.0
41414,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23593.0,5350.0,0.0,4918.0,33861.0
41415,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23970.0,2586.0,0.0,2216.0,28772.0
41416,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24024.0,2257.0,0.0,2540.0,28821.0
41417,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23163.0,3677.0,0.0,2771.0,29611.0
41418,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23916.0,2667.0,0.0,2306.0,28889.0
41419,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24024.0,2855.0,0.0,2147.0,29026.0
41420,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24091.0,2592.0,0.0,3557.0,30240.0
41421,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,22356.0,11393.0,0.0,2836.0,36585.0
41422,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24266.0,3542.0,0.0,3802.0,31610.0
41423,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23755.0,3180.0,0.0,1889.0,28824.0
41424,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23230.0,7699.0,0.0,3116.0,34045.0
41425,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23755.0,8500.0,0.0,3470.0,35725.0
41426,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24400.0,2775.0,0.0,1673.0,28848.0
41427,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,22463.0,8465.0,0.0,2299.0,33227.0
41428,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23674.0,3785.0,0.0,4506.0,31965.0
41429,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23432.0,5125.0,0.0,2061.0,30618.0
41430,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,24158.0,5794.0,0.0,5782.0,35734.0
41431,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23096.0,3828.0,0.0,3048.0,29972.0
41432,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,22827.0,9366.0,0.0,6632.0,38825.0
41433,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,23297.0,3650.0,0.0,1833.0,28780.0
41434,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,15069.0,6379.0,0.0,654.0,22102.0
41435,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16361.0,3484.0,0.0,1459.0,21304.0
41436,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16361.0,2377.0,0.0,1939.0,20677.0
41437,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16092.0,3602.0,0.0,1288.0,20982.0
41438,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,15661.0,4613.0,0.0,2465.0,22739.0
41439,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,15863.0,3619.0,0.0,3119.0,22601.0
41440,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16145.0,2745.0,0.0,2877.0,21767.0
41441,2016,San Diego,Fire-Rescue,Fire Fighter 1,40673,48924.0,,16361.0,2929.0,0.0,2562.0,21852.0
41442,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,59459.0,18832.0,0.0,1390.0,79681.0
41443,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,31362.0,28861.0,0.0,1850.0,62073.0
41444,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,41186.0,93518.0,15960.0,27954.0,178618.0
41445,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,48925.0,3796.0,0.0,6907.0,59628.0
41446,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,64791.0,9004.0,0.0,5646.0,79441.0
41447,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,51733.0,53292.0,0.0,6050.0,111075.0
41448,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,56687.0,83625.0,5709.0,35446.0,181467.0
41449,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,1011.0,522.0,26700.0,152.0,28385.0
41450,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,62811.0,24566.0,9598.0,18694.0,115669.0
41451,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,55977.0,33126.0,3384.0,5100.0,97587.0
41452,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,59175.0,36908.0,0.0,8421.0,104504.0
41453,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,57370.0,2805.0,0.0,6287.0,66462.0
41454,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,56739.0,31195.0,0.0,5922.0,93856.0
41455,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,45683.0,77336.0,4200.0,10883.0,138102.0
41456,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,62027.0,18438.0,0.0,16757.0,97222.0
41457,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,59742.0,24658.0,0.0,7981.0,92381.0
41458,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,10468.0,0.0,2141.0,2151.0,14760.0
41459,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,0.0,0.0,668.0,-50.0,618.0
41460,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,54911.0,52126.0,4799.0,21420.0,133256.0
41461,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,41112.0,104016.0,12594.0,8780.0,166502.0
41462,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,62289.0,10920.0,0.0,7909.0,81118.0
41463,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,43397.0,115436.0,0.0,19209.0,178042.0
41464,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,61026.0,8793.0,0.0,16986.0,86805.0
41465,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,63290.0,5936.0,0.0,8339.0,77565.0
41466,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,43180.0,95673.0,0.0,-3765.0,135088.0
41467,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,63877.0,18917.0,0.0,18722.0,101516.0
41468,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,60047.0,40433.0,0.0,23334.0,123814.0
41469,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,53627.0,62867.0,4799.0,10932.0,132225.0
41470,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,65815.0,5568.0,6585.0,18488.0,96456.0
41471,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,46962.0,76587.0,15542.0,31259.0,170350.0
41472,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,57979.0,21321.0,9162.0,5245.0,93707.0
41473,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,63507.0,9922.0,10361.0,27933.0,111723.0
41474,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,55563.0,62151.0,1910.0,12112.0,131736.0
41475,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,51646.0,1864.0,0.0,6950.0,60460.0
41476,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,64726.0,8495.0,0.0,4306.0,77527.0
41477,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,63986.0,7833.0,0.0,5683.0,77502.0
41478,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,6146.0,3487.0,0.0,34078.0,43711.0
41479,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,51102.0,29073.0,13368.0,8806.0,102349.0
41480,2016,San Diego,Fire-Rescue,Fire Fighter 2,54540,65815.0,,54290.0,18377.0,0.0,11848.0,84515.0
